
Model:  michaelScott.keras 


 Retesting 

Iterations:  5000  Gamma:  0.98  Epsilon:  1.0 
Epsilon Decay:  0.99  Learning Rate:  0.001  Batch Size:  16 

Living Factor:  1  Death Penalty:  -32  Jump Penalty:  0.5 

Input Shape:  (80, 150, 1) 


---------- Beginning Training ----------


Run # 834  Reward:  61.0  Progress: % 4.717  Frame count:  61789 

Run # 835  Reward:  125.5  Progress: % 9.434  Frame count:  61966 

Run # 836  Reward:  116.5  Progress: % 8.4906  Frame count:  62134 

Run # 837  Reward:  123.5  Progress: % 9.434  Frame count:  62307 

Run # 838  Reward:  185.0  Progress: % 14.1509  Frame count:  62568 

Run # 839  Reward:  138.5  Progress: % 11.3208  Frame count:  62773 

Run # 840  Reward:  123.5  Progress: % 9.434  Frame count:  62950 

Run # 841  Reward:  156.0  Progress: % 11.3208  Frame count:  63163 

Run # 842  Reward:  151.5  Progress: % 11.3208  Frame count:  63368 

Run # 843  Reward:  142.5  Progress: % 10.3774  Frame count:  63559 

Run # 844  Reward:  66.5  Progress: % 4.717  Frame count:  63664 

Run # 845  Reward:  134.0  Progress: % 10.3774  Frame count:  63853 

Run # 846  Reward:  68.5  Progress: % 4.717  Frame count:  63957 

Run # 847  Reward:  121.0  Progress: % 9.434  Frame count:  64129 

Run # 848  Reward:  131.5  Progress: % 9.434  Frame count:  64307 

Run # 849  Reward:  136.0  Progress: % 10.3774  Frame count:  64497 

Run # 850  Reward:  146.0  Progress: % 11.3208  Frame count:  64698 


Run: 801 - 850  Average Progress: 9.068187755102041  Average Total Reward: 114.56122448979592 
Average Total Jumps: 49.36734693877551  Average Jumps Per Progress %: 5.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 171.24489795918367  Average Run Time: 8.583308949762461 Average FPS: 19.950918574814064 

Run # 851  Reward:  143.0  Progress: % 11.3208  Frame count:  64903 

Run # 852  Reward:  2.5  Progress: % 1.8868  Frame count:  64944 

Run # 853  Reward:  145.5  Progress: % 11.3208  Frame count:  65151 

Run # 854  Reward:  54.5  Progress: % 4.717  Frame count:  65253 

Run # 855  Reward:  139.0  Progress: % 11.3208  Frame count:  65455 

Run # 856  Reward:  59.5  Progress: % 4.717  Frame count:  65552 

Run # 857  Reward:  130.5  Progress: % 11.3208  Frame count:  65758 

Run # 858  Reward:  142.5  Progress: % 11.3208  Frame count:  65962 

Run # 859  Reward:  143.0  Progress: % 11.3208  Frame count:  66166 

Run # 860  Reward:  128.0  Progress: % 11.3208  Frame count:  66371 

Run # 861  Reward:  226.5  Progress: % 16.9811  Frame count:  66677 

Run # 862  Reward:  57.0  Progress: % 4.717  Frame count:  66780 

Run # 863  Reward:  143.0  Progress: % 11.3208  Frame count:  66986 

Run # 864  Reward:  141.0  Progress: % 11.3208  Frame count:  67196 

Run # 865  Reward:  148.5  Progress: % 11.3208  Frame count:  67400 

Run # 866  Reward:  138.0  Progress: % 11.3208  Frame count:  67604 

Run # 867  Reward:  149.5  Progress: % 11.3208  Frame count:  67809 

Run # 868  Reward:  168.5  Progress: % 12.2642  Frame count:  68044 

Run # 869  Reward:  156.5  Progress: % 11.3208  Frame count:  68253 

Run # 870  Reward:  130.5  Progress: % 11.3208  Frame count:  68458 

Run # 871  Reward:  169.0  Progress: % 12.2642  Frame count:  68680 

Run # 872  Reward:  155.5  Progress: % 11.3208  Frame count:  68886 

Run # 873  Reward:  129.0  Progress: % 9.434  Frame count:  69058 

Run # 874  Reward:  146.0  Progress: % 10.3774  Frame count:  69250 

Run # 875  Reward:  150.0  Progress: % 11.3208  Frame count:  69456 

Run # 876  Reward:  128.0  Progress: % 9.434  Frame count:  69630 

Run # 877  Reward:  156.5  Progress: % 11.3208  Frame count:  69840 

Run # 878  Reward:  143.5  Progress: % 11.3208  Frame count:  70047 

Run # 879  Reward:  137.5  Progress: % 11.3208  Frame count:  70255 

Run # 880  Reward:  157.5  Progress: % 11.3208  Frame count:  70465 

Run # 881  Reward:  120.0  Progress: % 9.434  Frame count:  70642 

Run # 882  Reward:  117.0  Progress: % 9.434  Frame count:  70818 

Run # 883  Reward:  143.0  Progress: % 11.3208  Frame count:  71023 

Run # 884  Reward:  144.5  Progress: % 11.3208  Frame count:  71230 

Run # 885  Reward:  154.0  Progress: % 11.3208  Frame count:  71433 

Run # 886  Reward:  159.0  Progress: % 11.3208  Frame count:  71643 

Run # 887  Reward:  28.5  Progress: % 3.7736  Frame count:  71715 

Run # 888  Reward:  122.5  Progress: % 9.434  Frame count:  71895 

Run # 889  Reward:  145.5  Progress: % 11.3208  Frame count:  72102 

Run # 890  Reward:  148.5  Progress: % 11.3208  Frame count:  72310 

Run # 891  Reward:  148.5  Progress: % 11.3208  Frame count:  72518 

Run # 892  Reward:  157.5  Progress: % 11.3208  Frame count:  72725 

Run # 893  Reward:  120.5  Progress: % 9.434  Frame count:  72898 

Run # 894  Reward:  131.0  Progress: % 11.3208  Frame count:  73101 

Run # 895  Reward:  149.0  Progress: % 11.3208  Frame count:  73314 

Run # 896  Reward:  157.5  Progress: % 11.3208  Frame count:  73523 

Run # 897  Reward:  137.5  Progress: % 10.3774  Frame count:  73716 

Run # 898  Reward:  147.0  Progress: % 11.3208  Frame count:  73924 

Run # 899  Reward:  140.0  Progress: % 11.3208  Frame count:  74131 

Run # 900  Reward:  146.5  Progress: % 11.3208  Frame count:  74339 


Run: 851 - 900  Average Progress: 10.454410204081631  Average Total Reward: 134.5 
Average Total Jumps: 52.02040816326531  Average Jumps Per Progress %: 5.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 192.51020408163265  Average Run Time: 9.671599646003878 Average FPS: 19.904691170831725 

Run # 901  Reward:  159.5  Progress: % 11.3208  Frame count:  74551 

Run # 902  Reward:  2.0  Progress: % 1.8868  Frame count:  74589 

Run # 903  Reward:  138.0  Progress: % 11.3208  Frame count:  74795 

Run # 904  Reward:  129.5  Progress: % 10.3774  Frame count:  74984 

Run # 905  Reward:  146.5  Progress: % 11.3208  Frame count:  75194 

Run # 906  Reward:  135.0  Progress: % 10.3774  Frame count:  75387 

Run # 907  Reward:  131.5  Progress: % 10.3774  Frame count:  75585 

Run # 908  Reward:  152.0  Progress: % 11.3208  Frame count:  75794 

Run # 909  Reward:  133.0  Progress: % 11.3208  Frame count:  75998 

Run # 910  Reward:  151.5  Progress: % 11.3208  Frame count:  76208 

Run # 911  Reward:  139.0  Progress: % 11.3208  Frame count:  76413 

Run # 912  Reward:  153.0  Progress: % 11.3208  Frame count:  76623 

Run # 913  Reward:  129.0  Progress: % 10.3774  Frame count:  76817 

Run # 914  Reward:  130.0  Progress: % 10.3774  Frame count:  77011 

Run # 915  Reward:  129.5  Progress: % 11.3208  Frame count:  77222 

Run # 916  Reward:  131.0  Progress: % 11.3208  Frame count:  77425 

Run # 917  Reward:  145.5  Progress: % 11.3208  Frame count:  77635 

Run # 918  Reward:  139.5  Progress: % 11.3208  Frame count:  77843 

Run # 919  Reward:  136.0  Progress: % 10.3774  Frame count:  78036 

Run # 920  Reward:  179.0  Progress: % 13.2075  Frame count:  78276 

Run # 921  Reward:  141.5  Progress: % 10.3774  Frame count:  78476 

Run # 922  Reward:  109.5  Progress: % 8.4906  Frame count:  78640 

Run # 923  Reward:  155.0  Progress: % 11.3208  Frame count:  78849 

Run # 924  Reward:  154.5  Progress: % 11.3208  Frame count:  79056 

Run # 925  Reward:  154.0  Progress: % 11.3208  Frame count:  79264 

Run # 926  Reward:  146.0  Progress: % 11.3208  Frame count:  79472 

Run # 927  Reward:  154.5  Progress: % 11.3208  Frame count:  79678 

Run # 928  Reward:  141.5  Progress: % 11.3208  Frame count:  79883 

Run # 929  Reward:  128.5  Progress: % 10.3774  Frame count:  80078 

Run # 930  Reward:  155.0  Progress: % 11.3208  Frame count:  80291 

Run # 931  Reward:  154.0  Progress: % 11.3208  Frame count:  80508 

Run # 932  Reward:  149.5  Progress: % 11.3208  Frame count:  80715 

Run # 933  Reward:  145.5  Progress: % 11.3208  Frame count:  80923 

Run # 934  Reward:  149.5  Progress: % 11.3208  Frame count:  81130 

Run # 935  Reward:  192.0  Progress: % 14.1509  Frame count:  81385 

Run # 936  Reward:  154.0  Progress: % 11.3208  Frame count:  81590 

Run # 937  Reward:  180.0  Progress: % 12.2642  Frame count:  81814 

Run # 938  Reward:  147.0  Progress: % 11.3208  Frame count:  82018 

Run # 939  Reward:  164.0  Progress: % 12.2642  Frame count:  82242 

Run # 940  Reward:  162.5  Progress: % 12.2642  Frame count:  82467 

Run # 941  Reward:  10.5  Progress: % 1.8868  Frame count:  82511 

Run # 942  Reward:  142.5  Progress: % 11.3208  Frame count:  82721 

Run # 943  Reward:  112.0  Progress: % 8.4906  Frame count:  82884 

Run # 944  Reward:  154.5  Progress: % 11.3208  Frame count:  83089 

Run # 945  Reward:  145.5  Progress: % 10.3774  Frame count:  83287 

Run # 946  Reward:  29.5  Progress: % 3.7736  Frame count:  83361 

Run # 947  Reward:  169.0  Progress: % 12.2642  Frame count:  83578 

Run # 948  Reward:  168.0  Progress: % 11.3208  Frame count:  83799 

Run # 949  Reward:  152.0  Progress: % 11.3208  Frame count:  84007 

Run # 950  Reward:  136.0  Progress: % 10.3774  Frame count:  84201 


Run: 901 - 950  Average Progress: 10.666191836734692  Average Total Reward: 139.01020408163265 
Average Total Jumps: 52.59183673469388  Average Jumps Per Progress %: 5.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 197.30612244897958  Average Run Time: 9.84937487816324 Average FPS: 20.032349757183187 

Run # 951  Reward:  150.0  Progress: % 11.3208  Frame count:  84411 

Run # 952  Reward:  152.5  Progress: % 11.3208  Frame count:  84615 

Run # 953  Reward:  146.0  Progress: % 11.3208  Frame count:  84820 

Run # 954  Reward:  138.5  Progress: % 10.3774  Frame count:  85015 

Run # 955  Reward:  134.5  Progress: % 11.3208  Frame count:  85221 

Run # 956  Reward:  167.0  Progress: % 12.2642  Frame count:  85447 

Run # 957  Reward:  180.5  Progress: % 13.2075  Frame count:  85693 

Run # 958  Reward:  157.5  Progress: % 11.3208  Frame count:  85900 

Run # 959  Reward:  143.5  Progress: % 11.3208  Frame count:  86111 

Run # 960  Reward:  161.0  Progress: % 12.2642  Frame count:  86330 

Run # 961  Reward:  148.0  Progress: % 11.3208  Frame count:  86535 

Run # 962  Reward:  151.0  Progress: % 11.3208  Frame count:  86743 

Run # 963  Reward:  158.5  Progress: % 11.3208  Frame count:  86951 

Run # 964  Reward:  158.5  Progress: % 11.3208  Frame count:  87156 

Run # 965  Reward:  143.5  Progress: % 10.3774  Frame count:  87352 

Run # 966  Reward:  147.5  Progress: % 10.3774  Frame count:  87543 

Run # 967  Reward:  144.0  Progress: % 10.3774  Frame count:  87738 

Run # 968  Reward:  166.5  Progress: % 11.3208  Frame count:  87951 

Run # 969  Reward:  153.0  Progress: % 11.3208  Frame count:  88157 

Run # 970  Reward:  62.0  Progress: % 4.717  Frame count:  88260 

Run # 971  Reward:  166.5  Progress: % 12.2642  Frame count:  88482 

Run # 972  Reward:  152.5  Progress: % 11.3208  Frame count:  88691 

Run # 973  Reward:  162.5  Progress: % 11.3208  Frame count:  88909 

Run # 974  Reward:  158.5  Progress: % 11.3208  Frame count:  89120 

Run # 975  Reward:  154.0  Progress: % 11.3208  Frame count:  89330 

Run # 976  Reward:  149.5  Progress: % 11.3208  Frame count:  89536 

Run # 977  Reward:  147.0  Progress: % 10.3774  Frame count:  89729 

Run # 978  Reward:  155.0  Progress: % 11.3208  Frame count:  89936 

Run # 979  Reward:  153.5  Progress: % 11.3208  Frame count:  90138 

Run # 980  Reward:  159.0  Progress: % 11.3208  Frame count:  90344 

Run # 981  Reward:  160.0  Progress: % 11.3208  Frame count:  90554 

Run # 982  Reward:  152.5  Progress: % 11.3208  Frame count:  90765 

Run # 983  Reward:  157.5  Progress: % 11.3208  Frame count:  90971 

Run # 984  Reward:  144.0  Progress: % 11.3208  Frame count:  91177 

Run # 985  Reward:  189.5  Progress: % 13.2075  Frame count:  91432 

Run # 986  Reward:  163.0  Progress: % 12.2642  Frame count:  91651 

Run # 987  Reward:  80.5  Progress: % 5.6604  Frame count:  91774 

Run # 988  Reward:  148.5  Progress: % 11.3208  Frame count:  91979 

Run # 989  Reward:  161.0  Progress: % 11.3208  Frame count:  92188 

Run # 990  Reward:  111.5  Progress: % 8.4906  Frame count:  92354 

Run # 991  Reward:  133.5  Progress: % 10.3774  Frame count:  92543 

Run # 992  Reward:  155.0  Progress: % 11.3208  Frame count:  92753 

Run # 993  Reward:  144.5  Progress: % 11.3208  Frame count:  92961 

Run # 994  Reward:  149.5  Progress: % 11.3208  Frame count:  93168 

Run # 995  Reward:  35.5  Progress: % 3.7736  Frame count:  93240 

Run # 996  Reward:  152.5  Progress: % 11.3208  Frame count:  93443 

Run # 997  Reward:  60.5  Progress: % 5.6604  Frame count:  93548 

Run # 998  Reward:  153.5  Progress: % 11.3208  Frame count:  93758 

Run # 999  Reward:  144.5  Progress: % 10.3774  Frame count:  93949 

Run # 1000  Reward:  142.0  Progress: % 11.3208  Frame count:  94157 


Run: 951 - 1000  Average Progress: 10.76245714285714  Average Total Reward: 145.27551020408163 
Average Total Jumps: 43.326530612244895  Average Jumps Per Progress %: 4.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 198.9387755102041  Average Run Time: 9.94784632021067 Average FPS: 19.998175394610545 

Run # 1001  Reward:  152.0  Progress: % 11.3208  Frame count:  94366 

Run # 1002  Reward:  163.0  Progress: % 12.2642  Frame count:  94587 

Run # 1003  Reward:  148.0  Progress: % 11.3208  Frame count:  94792 

Run # 1004  Reward:  143.5  Progress: % 11.3208  Frame count:  94998 

Run # 1005  Reward:  131.0  Progress: % 10.3774  Frame count:  95190 

Run # 1006  Reward:  128.0  Progress: % 11.3208  Frame count:  95397 

Run # 1007  Reward:  116.0  Progress: % 8.4906  Frame count:  95564 

Run # 1008  Reward:  123.0  Progress: % 11.3208  Frame count:  95768 

Run # 1009  Reward:  156.0  Progress: % 11.3208  Frame count:  95989 

Run # 1010  Reward:  141.0  Progress: % 10.3774  Frame count:  96183 

Run # 1011  Reward:  59.5  Progress: % 4.717  Frame count:  96285 

Run # 1012  Reward:  136.5  Progress: % 11.3208  Frame count:  96490 

Run # 1013  Reward:  157.5  Progress: % 11.3208  Frame count:  96706 

Run # 1014  Reward:  152.5  Progress: % 11.3208  Frame count:  96915 

Run # 1015  Reward:  112.0  Progress: % 8.4906  Frame count:  97078 

Run # 1016  Reward:  139.5  Progress: % 10.3774  Frame count:  97273 

Run # 1017  Reward:  142.0  Progress: % 11.3208  Frame count:  97476 

Run # 1018  Reward:  110.0  Progress: % 8.4906  Frame count:  97637 

Run # 1019  Reward:  133.0  Progress: % 10.3774  Frame count:  97832 

Run # 1020  Reward:  134.5  Progress: % 11.3208  Frame count:  98036 

Run # 1021  Reward:  138.5  Progress: % 10.3774  Frame count:  98230 

Run # 1022  Reward:  79.0  Progress: % 5.6604  Frame count:  98351 

Run # 1023  Reward:  137.5  Progress: % 10.3774  Frame count:  98548 

Run # 1024  Reward:  154.5  Progress: % 11.3208  Frame count:  98752 

Run # 1025  Reward:  195.0  Progress: % 14.1509  Frame count:  99007 

Run # 1026  Reward:  149.5  Progress: % 11.3208  Frame count:  99213 

Run # 1027  Reward:  153.5  Progress: % 11.3208  Frame count:  99420 

Run # 1028  Reward:  156.0  Progress: % 11.3208  Frame count:  99629 

Run # 1029  Reward:  154.5  Progress: % 11.3208  Frame count:  99840 

Run # 1030  Reward:  148.0  Progress: % 11.3208  Frame count:  100048 

Run # 1031  Reward:  149.5  Progress: % 10.3774  Frame count:  100244 

Run # 1032  Reward:  146.5  Progress: % 10.3774  Frame count:  100441 

Run # 1033  Reward:  149.5  Progress: % 11.3208  Frame count:  100650 

Run # 1034  Reward:  154.0  Progress: % 10.3774  Frame count:  100848 

Run # 1035  Reward:  148.0  Progress: % 10.3774  Frame count:  101047 

Run # 1036  Reward:  149.5  Progress: % 10.3774  Frame count:  101243 

Run # 1037  Reward:  145.5  Progress: % 10.3774  Frame count:  101440 

Run # 1038  Reward:  156.0  Progress: % 11.3208  Frame count:  101644 

Run # 1039  Reward:  145.0  Progress: % 10.3774  Frame count:  101838 

Run # 1040  Reward:  143.0  Progress: % 10.3774  Frame count:  102034 

Run # 1041  Reward:  137.0  Progress: % 10.3774  Frame count:  102230 

Run # 1042  Reward:  153.0  Progress: % 11.3208  Frame count:  102436 

Run # 1043  Reward:  154.5  Progress: % 10.3774  Frame count:  102638 

Run # 1044  Reward:  121.5  Progress: % 10.3774  Frame count:  102830 

Run # 1045  Reward:  134.0  Progress: % 10.3774  Frame count:  103023 

Run # 1046  Reward:  147.0  Progress: % 11.3208  Frame count:  103232 

Run # 1047  Reward:  136.0  Progress: % 10.3774  Frame count:  103425 

Run # 1048  Reward:  147.0  Progress: % 10.3774  Frame count:  103622 

Run # 1049  Reward:  135.0  Progress: % 10.3774  Frame count:  103819 

Run # 1050  Reward:  137.5  Progress: % 10.3774  Frame count:  104014 


Run: 1001 - 1050  Average Progress: 10.56992857142857  Average Total Reward: 140.73469387755102 
Average Total Jumps: 48.89795918367347  Average Jumps Per Progress %: 5.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 197.18367346938774  Average Run Time: 9.851191413645841 Average FPS: 20.016225976103712 

Run # 1051  Reward:  124.5  Progress: % 8.4906  Frame count:  104186 

Run # 1052  Reward:  109.0  Progress: % 8.4906  Frame count:  104347 

Run # 1053  Reward:  146.0  Progress: % 10.3774  Frame count:  104544 

Run # 1054  Reward:  146.0  Progress: % 10.3774  Frame count:  104740 

Run # 1055  Reward:  143.5  Progress: % 10.3774  Frame count:  104933 

Run # 1056  Reward:  132.0  Progress: % 9.434  Frame count:  105110 

Run # 1057  Reward:  139.0  Progress: % 10.3774  Frame count:  105300 

Run # 1058  Reward:  150.0  Progress: % 10.3774  Frame count:  105498 

Run # 1059  Reward:  126.0  Progress: % 10.3774  Frame count:  105692 

Run # 1060  Reward:  142.0  Progress: % 10.3774  Frame count:  105888 

Run # 1061  Reward:  79.0  Progress: % 5.6604  Frame count:  106009 

Run # 1062  Reward:  38.0  Progress: % 3.7736  Frame count:  106084 

Run # 1063  Reward:  83.5  Progress: % 5.6604  Frame count:  106206 

Run # 1064  Reward:  152.5  Progress: % 10.3774  Frame count:  106403 

Run # 1065  Reward:  154.5  Progress: % 11.3208  Frame count:  106610 

Run # 1066  Reward:  153.5  Progress: % 10.3774  Frame count:  106809 

Run # 1067  Reward:  145.5  Progress: % 10.3774  Frame count:  107002 

Run # 1068  Reward:  153.5  Progress: % 10.3774  Frame count:  107199 

Run # 1069  Reward:  130.5  Progress: % 8.4906  Frame count:  107375 

Run # 1070  Reward:  139.0  Progress: % 10.3774  Frame count:  107570 

Run # 1071  Reward:  147.0  Progress: % 10.3774  Frame count:  107776 

Run # 1072  Reward:  141.0  Progress: % 10.3774  Frame count:  107970 

Run # 1073  Reward:  139.5  Progress: % 10.3774  Frame count:  108163 

Run # 1074  Reward:  30.0  Progress: % 2.8302  Frame count:  108237 

Run # 1075  Reward:  133.0  Progress: % 10.3774  Frame count:  108431 

Run # 1076  Reward:  142.5  Progress: % 10.3774  Frame count:  108624 

Run # 1077  Reward:  138.5  Progress: % 10.3774  Frame count:  108826 

Run # 1078  Reward:  140.5  Progress: % 10.3774  Frame count:  109021 

Run # 1079  Reward:  28.5  Progress: % 2.8302  Frame count:  109093 

Run # 1080  Reward:  147.0  Progress: % 10.3774  Frame count:  109292 

Run # 1081  Reward:  140.0  Progress: % 10.3774  Frame count:  109487 

Run # 1082  Reward:  142.5  Progress: % 10.3774  Frame count:  109679 

Run # 1083  Reward:  150.5  Progress: % 11.3208  Frame count:  109888 

Run # 1084  Reward:  138.5  Progress: % 10.3774  Frame count:  110080 

Run # 1085  Reward:  142.0  Progress: % 10.3774  Frame count:  110272 

Run # 1086  Reward:  135.0  Progress: % 10.3774  Frame count:  110468 

Run # 1087  Reward:  142.0  Progress: % 10.3774  Frame count:  110662 

Run # 1088  Reward:  141.5  Progress: % 10.3774  Frame count:  110855 

Run # 1089  Reward:  143.0  Progress: % 10.3774  Frame count:  111053 

Run # 1090  Reward:  152.0  Progress: % 11.3208  Frame count:  111258 

Run # 1091  Reward:  139.0  Progress: % 10.3774  Frame count:  111453 

Run # 1092  Reward:  147.0  Progress: % 10.3774  Frame count:  111652 

Run # 1093  Reward:  147.0  Progress: % 11.3208  Frame count:  111858 

Run # 1094  Reward:  146.5  Progress: % 10.3774  Frame count:  112051 

Run # 1095  Reward:  157.0  Progress: % 11.3208  Frame count:  112260 

Run # 1096  Reward:  147.5  Progress: % 10.3774  Frame count:  112452 

Run # 1097  Reward:  152.0  Progress: % 11.3208  Frame count:  112657 

Run # 1098  Reward:  149.0  Progress: % 10.3774  Frame count:  112852 

Run # 1099  Reward:  150.0  Progress: % 10.3774  Frame count:  113050 

Run # 1100  Reward:  147.0  Progress: % 10.3774  Frame count:  113244 


Run: 1051 - 1100  Average Progress: 9.722795918367348  Average Total Reward: 133.40816326530611 
Average Total Jumps: 38.0  Average Jumps Per Progress %: 4.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 184.40816326530611  Average Run Time: 9.187246619438639 Average FPS: 20.072190385651567 

Run # 1101  Reward:  150.0  Progress: % 10.3774  Frame count:  113439 

Run # 1102  Reward:  143.0  Progress: % 10.3774  Frame count:  113633 

Run # 1103  Reward:  155.0  Progress: % 10.3774  Frame count:  113837 

Run # 1104  Reward:  138.0  Progress: % 10.3774  Frame count:  114029 

Run # 1105  Reward:  156.5  Progress: % 12.2642  Frame count:  114254 

Run # 1106  Reward:  147.0  Progress: % 10.3774  Frame count:  114449 

Run # 1107  Reward:  137.0  Progress: % 10.3774  Frame count:  114644 

Run # 1108  Reward:  114.5  Progress: % 8.4906  Frame count:  114810 

Run # 1109  Reward:  145.5  Progress: % 10.3774  Frame count:  115003 

Run # 1110  Reward:  143.5  Progress: % 10.3774  Frame count:  115196 

Run # 1111  Reward:  138.0  Progress: % 10.3774  Frame count:  115393 

Run # 1112  Reward:  127.5  Progress: % 10.3774  Frame count:  115591 

Run # 1113  Reward:  139.0  Progress: % 10.3774  Frame count:  115787 

Run # 1114  Reward:  148.5  Progress: % 10.3774  Frame count:  115984 

Run # 1115  Reward:  135.5  Progress: % 10.3774  Frame count:  116176 

Run # 1116  Reward:  145.0  Progress: % 10.3774  Frame count:  116371 

Run # 1117  Reward:  138.5  Progress: % 10.3774  Frame count:  116566 

Run # 1118  Reward:  148.0  Progress: % 10.3774  Frame count:  116762 

Run # 1119  Reward:  112.5  Progress: % 8.4906  Frame count:  116926 

Run # 1120  Reward:  136.5  Progress: % 10.3774  Frame count:  117119 

Run # 1121  Reward:  9.0  Progress: % 1.8868  Frame count:  117163 

Run # 1122  Reward:  165.0  Progress: % 11.3208  Frame count:  117381 

Run # 1123  Reward:  152.5  Progress: % 10.3774  Frame count:  117581 

Run # 1124  Reward:  155.0  Progress: % 11.3208  Frame count:  117786 

Run # 1125  Reward:  122.0  Progress: % 8.4906  Frame count:  117954 

Run # 1126  Reward:  164.5  Progress: % 11.3208  Frame count:  118175 

Run # 1127  Reward:  166.5  Progress: % 11.3208  Frame count:  118387 

Run # 1128  Reward:  143.0  Progress: % 10.3774  Frame count:  118582 

Run # 1129  Reward:  134.0  Progress: % 10.3774  Frame count:  118776 

Run # 1130  Reward:  143.5  Progress: % 10.3774  Frame count:  118975 

Run # 1131  Reward:  183.0  Progress: % 13.2075  Frame count:  119215 

Run # 1132  Reward:  155.0  Progress: % 11.3208  Frame count:  119431 

Run # 1133  Reward:  145.0  Progress: % 10.3774  Frame count:  119626 

Run # 1134  Reward:  151.0  Progress: % 11.3208  Frame count:  119829 

Run # 1135  Reward:  140.0  Progress: % 10.3774  Frame count:  120020 

Run # 1136  Reward:  142.5  Progress: % 11.3208  Frame count:  120223 

Run # 1137  Reward:  158.0  Progress: % 11.3208  Frame count:  120429 

Run # 1138  Reward:  146.5  Progress: % 10.3774  Frame count:  120627 

Run # 1139  Reward:  40.5  Progress: % 3.7736  Frame count:  120705 

Run # 1140  Reward:  132.5  Progress: % 10.3774  Frame count:  120892 

Run # 1141  Reward:  141.0  Progress: % 11.3208  Frame count:  121098 

Run # 1142  Reward:  124.0  Progress: % 10.3774  Frame count:  121283 

Run # 1143  Reward:  157.0  Progress: % 11.3208  Frame count:  121494 

Run # 1144  Reward:  135.5  Progress: % 10.3774  Frame count:  121691 

Run # 1145  Reward:  148.5  Progress: % 11.3208  Frame count:  121897 

Run # 1146  Reward:  170.0  Progress: % 11.3208  Frame count:  122119 

Run # 1147  Reward:  158.0  Progress: % 11.3208  Frame count:  122325 

Run # 1148  Reward:  143.0  Progress: % 10.3774  Frame count:  122524 

Run # 1149  Reward:  147.5  Progress: % 10.3774  Frame count:  122724 

Run # 1150  Reward:  136.5  Progress: % 10.3774  Frame count:  122917 


Run: 1101 - 1150  Average Progress: 10.300385714285715  Average Total Reward: 140.25510204081633 
Average Total Jumps: 42.42857142857143  Average Jumps Per Progress %: 4.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 193.46938775510205  Average Run Time: 9.66262287023116 Average FPS: 20.0224504623012 

Run # 1151  Reward:  145.0  Progress: % 10.3774  Frame count:  123112 

Run # 1152  Reward:  140.0  Progress: % 10.3774  Frame count:  123306 

Run # 1153  Reward:  142.0  Progress: % 10.3774  Frame count:  123501 

Run # 1154  Reward:  146.0  Progress: % 10.3774  Frame count:  123700 

Run # 1155  Reward:  162.5  Progress: % 11.3208  Frame count:  123921 

Run # 1156  Reward:  157.0  Progress: % 11.3208  Frame count:  124129 

Run # 1157  Reward:  134.0  Progress: % 10.3774  Frame count:  124327 

Run # 1158  Reward:  160.0  Progress: % 12.2642  Frame count:  124552 

Run # 1159  Reward:  121.5  Progress: % 8.4906  Frame count:  124721 

Run # 1160  Reward:  142.5  Progress: % 10.3774  Frame count:  124918 

Run # 1161  Reward:  206.5  Progress: % 14.1509  Frame count:  125192 

Run # 1162  Reward:  189.0  Progress: % 12.2642  Frame count:  125433 

Run # 1163  Reward:  189.5  Progress: % 12.2642  Frame count:  125670 

Run # 1164  Reward:  190.5  Progress: % 14.1509  Frame count:  125922 

Run # 1165  Reward:  194.0  Progress: % 14.1509  Frame count:  126175 

Run # 1166  Reward:  172.5  Progress: % 12.2642  Frame count:  126412 

Run # 1167  Reward:  206.5  Progress: % 14.1509  Frame count:  126669 

Run # 1168  Reward:  155.0  Progress: % 11.3208  Frame count:  126878 

Run # 1169  Reward:  167.5  Progress: % 12.2642  Frame count:  127114 

Run # 1170  Reward:  187.0  Progress: % 12.2642  Frame count:  127353 

Run # 1171  Reward:  151.0  Progress: % 11.3208  Frame count:  127559 

Run # 1172  Reward:  115.5  Progress: % 8.4906  Frame count:  127727 

Run # 1173  Reward:  189.0  Progress: % 12.2642  Frame count:  127967 

Run # 1174  Reward:  180.0  Progress: % 12.2642  Frame count:  128203 

